I
600 Version. The output of flightgear-sid-star-manager Copyright (c) 2025 by jojo2357 licensed under CC BY 4.0. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.

 29.31100000 -100.72007778 ADOPT
 33.90786111 -118.49113611 ADORE
 33.45485278 -102.37581944 ADORY
 42.35971667  -89.36570833 ADOSE
 26.07661389  -80.10924722 ADOTE
 34.03600833 -117.09654722 ADOVE
 13.70722222 -165.82638889 ADOWA
 35.43809444  -81.68218611 ADOWN
 36.09463611  -97.91482500 ADOWS
 39.14545278  -75.46384444 ADOYU
 68.11657778 -162.82247500 ADOZE
 36.40574444 -104.89934167 ADOZO
 41.16030556  -79.52675556 ADRAN
 34.93463611  -92.37380833 ADRAY
 69.16967500 -141.00253611 ADREW
 42.95827778  -83.11384444 ADRIE
 37.73450556  -89.68690278 ADRIW
 39.19037778  -81.63600556 ADROW
 37.68603889  -77.32431111 ADRRI
 40.91796944  -98.65891944 ADRUM
 33.91905000 -117.56131944 ADRYN
 34.97833333 -134.70388889 ADTIL
 13.45748889  144.68985833 ADTIN
 32.38775278  -88.03696667 ADTOP
 70.39880000 -150.73140278 ADTOQ
 26.01241944  -80.85181667 ADUBE
 30.65662500  -85.63866389 ADUBY
 33.41273333  -91.37087778 ADUCA
 31.35810556  -77.82243611 ADUCI
 33.17032778 -116.17055000 ADUDE
  7.24387222  157.77266111 ADUFO
 38.84003611 -122.56979167 ADUGE
 31.88243056  -94.21646667 ADUKE
 38.44391389  -75.12866944 ADUME
 33.86665833 -128.78454444 ADUMM
 36.70272778 -107.91220278 ADUMY
 30.87460556  -83.19619722 ADUNC
 33.48657500 -117.21102500 ADUNE
 39.52658611  -77.38265000 ADUPE
 37.02731111  -84.17349444 ADUPY
 48.28797222  -99.83214722 ADUTE
 48.12502500 -122.61266111 ADUVE
 42.14400556  -97.60286389 ADUWU
 34.75745000 -114.61272500 ADUXE
 30.59571944  -81.64101389 ADUYA
 39.92298056  -86.52390000 ADVAY
 45.13444444  -74.77583333 ADVIK
 18.11811389  -65.82841389 ADVLL
 39.00000000 -118.50000000 ADWAT
 31.25638889  -85.96413333 ADWEL
 33.42886944 -112.06892222 ADWOT
 35.49304444  -97.70907778 ADWOW
 45.63865833 -118.74461389 ADXAB
 46.60650000 -120.69533333 ADXAC
 33.87920833 -109.88540556 ADYAN
 46.42617222 -121.15896944 ADYMS
 35.04765000 -106.92471667 ADYOS
 28.42063333  -99.17689444 ADYTA
 38.58175833  -83.62218056 ADZAB
 31.02226111  -83.19482222 ADZES
 33.17694167  -86.38227778 ADZIN
 31.88347500  -85.12780833 ADZUY
 33.50163611 -117.14467778 AECIA
 43.61178889 -116.35896667 AEDES
 33.77589722 -116.44497500 AEGIS
 33.37475000 -111.47649444 AEJAY
 39.90006667 -105.10271944 AEONS
 42.22115000  -83.09735000 AERIC
 40.49241944  -81.72449444 AEROS
 30.70374444  -98.86363889 AEROZ
 34.32204722 -117.03894722 AERRO
 42.91317222  -77.86392500 AEVON
 39.35060556  -81.55549167 AFAGA
 41.08970000  -86.30034444 AFAGU
 37.57955833  -93.84678056 AFAJE
 30.42024167  -81.61034444 AFARR
 34.80646667  -99.31356389 AFAVO
 41.68723333  -86.58484167 AFAYA
 31.85311111 -103.27555278 AFBUL
 62.77048333 -142.24735000 AFDUB
 38.92396111 -104.46462778 AFDUC
 38.47236389  -89.73254167 AFEBE
 41.20756944  -85.12718333 AFECY
 40.50061667  -99.90161667 AFELO
 32.01622500  -85.11827500 AFENY
 45.63277500  -88.26906944 AFERO
 42.05928889  -93.70462778 AFFIC
 42.62460556  -83.13617222 AFFTR
 39.16705556  -89.43439722 AFGUZ
 41.19340556  -70.34603056 AFHAS
 33.29850833  -84.48269444 AFIFA
 40.74124167  -74.08154444 AFISK
 31.70594167 -103.13334722 AFITY
 42.98232222  -84.48685000 AFJEF
 31.40315833  -92.61459444 AFJEJ
 47.53559167  -94.79706111 AFJIM
 42.08881111  -76.63903333 AFKEZ
 41.24986944  -84.26723056 AFLAK
 38.02541389  -78.29445000 AFLAT
 38.94362222  -98.24085278 AFLIH
 31.38408056  -85.52881944 AFLUC
 41.61799444 -104.73378333 AFMAG
 37.19747222  -76.01121389 AFMUG
 39.07163889 -104.58141389 AFOGO
 25.30000000 -132.16166667 AFONE
 42.33174444  -89.87543889 AFOOT
 40.64188056  -74.37695833 AFOPY
 36.31053611  -95.81811944 AFORD
 34.60868333 -120.16213056 AFOXY
  6.65718333  158.58505278 AFOYU
 32.54023611  -87.87055833 AFPAD
 36.41579444  -92.97402778 AFPAM
